Temperatura,Personas,Electrodomesticos,Consumo_kWh
24.590508510149878,2.0,7.0,
19.353994950942436,4.0,19.0,57.449022502575765
17.65356506505678,,14.0,46.212467380357154
21.94566431482514,4.0,18.0,60.508528195535646
22.68676239703518,2.0,18.0,55.40903832202355
36.59086777530047,4.0,20.0,74.34594759527084
21.07927092158399,4.0,12.0,44.26340878442794
16.349106352576584,2.0,14.0,39.403346389499646
,4.0,12.0,52.46624493079338
11.626799812268159,3.0,18.0,46.633785203744594
21.54021608697867,4.0,8.0,39.317565112402924
22.080126411475803,1.0,15.0,42.525871592837966
25.97300191472606,1.0,6.0,28.204106906101003
26.868111247139232,3.0,16.0,57.94210514723261
19.482151905461414,4.0,7.0,37.779944908650776
21.246929926850335,5.0,7.0,47.72652320885806
18.169395846946646,4.0,8.0,33.057596320558055
16.35968722596153,1.0,15.0,35.67323284319734
23.549473896903173,2.0,17.0,50.18115742518992
15.632072257017004,3.0,6.0,37.28971125303627
19.926865497140685,2.0,6.0,31.17452557298153
17.024130200503812,5.0,7.0,36.83990700475834
24.748415931451298,4.0,16.0,55.852059296832884
31.00715049633244,5.0,5.0,45.2782503873315
15.492060085983343,2.0,12.0,39.23259993140727
12.734907585512154,4.0,10.0,39.77195937646153
,,7.0,47.43120365450069
22.07848897978879,1.0,5.0,23.236332538483936
23.09329653378649,1.0,7.0,26.559439318241104
19.768397423828276,3.0,5.0,31.615963963656057
20.99680350587284,1.0,7.0,32.74489785990867
23.83755205270301,1.0,8.0,37.143947040032955
27.202154463224193,2.0,10.0,43.48193240020892
12.224756148408586,1.0,11.0,31.721929346986784
20.155302804842687,1.0,11.0,40.169200282244454
23.069043969705316,2.0,13.0,41.59194346185007
17.41011947694632,1.0,20.0,51.32940354542602
30.6558481588365,1.0,12.0,50.01740014665008
18.822950598856316,3.0,17.0,47.90247463253691
21.793536564963585,1.0,8.0,29.587375954589398
24.780110484211455,1.0,10.0,40.0976166541821
19.043576055990528,3.0,15.0,52.706844279245566
12.767134760977914,2.0,5.0,21.18032256912715
19.856727365417335,1.0,12.0,42.64635167899032
27.1472027796352,5.0,10.0,48.83633602005212
,2.0,6.0,30.59254477786351
17.767828492705107,2.0,12.0,34.82589137722561
26.628361047513607,1.0,8.0,37.59493936868453
20.346125519884737,3.0,13.0,45.18386628871146
19.449195931748914,2.0,8.0,33.7083699953747
22.74728044831655,3.0,5.0,32.814774517195644
,5.0,11.0,50.90120751282585
33.90856765866273,3.0,14.0,56.927421457376546
26.136180538287114,4.0,9.0,45.62580671011942
27.79919983194172,3.0,14.0,52.1112974224989
19.470169005060722,2.0,15.0,39.586575597926355
16.870659470152617,3.0,16.0,40.043922956104275
22.311656748095615,3.0,9.0,41.39024157691903
22.53584957629798,4.0,8.0,43.167463844100865
16.607436293177013,4.0,10.0,40.988974142004736
21.123527350479936,1.0,5.0,28.98210094585614
23.996588008595655,2.0,7.0,34.339130459917676
23.8019669750904,1.0,15.0,43.486478088896064
24.521439266921362,4.0,16.0,54.182816295856284
23.454823650687214,3.0,11.0,38.833496549877985
19.464956703649722,4.0,15.0,51.79625446713863
19.430496866755785,5.0,12.0,50.90042252420536
16.005243010030618,3.0,16.0,48.59975886227352
30.923875195925476,1.0,13.0,46.30674342825966
22.067251823096466,3.0,5.0,32.001213959782255
20.87573472102574,5.0,8.0,42.289063160563074
17.356039592737705,4.0,6.0,33.338326908604
36.678289511638894,2.0,6.0,38.332235280403395
16.63335983888552,,5.0,27.698114437880857
19.855760371969634,2.0,9.0,
24.079184181430303,4.0,20.0,61.91319952896463
25.00106482872139,2.0,6.0,35.06849680226812
26.789660276078422,5.0,,46.54996607987499
,4.0,13.0,58.616512126990585
24.53078827730356,2.0,15.0,47.861616224684546
16.719846000166662,,7.0,23.219674444508804
20.715274374391093,4.0,19.0,61.04174180916317
23.539161862569426,4.0,12.0,50.77135209963074
32.34113020752912,3.0,14.0,60.837646870209
15.010972607878514,2.0,17.0,46.997209412371994
28.012882526126138,1.0,10.0,
22.899571847732084,,14.0,53.464387991309515
,4.0,9.0,49.485956277311246
21.49002641682034,5.0,6.0,37.66620244964584
17.787836849368368,5.0,15.0,56.69794870833562
25.75436389700666,5.0,17.0,62.085907659590696
25.272155135528106,3.0,,42.201599021161805
26.86028482869861,5.0,12.0,55.45718235521011
21.933476823106822,2.0,19.0,
19.000889883400752,2.0,16.0,44.32964996703933
14.206065024880793,1.0,16.0,37.925340622880704
26.096866340697034,1.0,13.0,
24.11944741221993,5.0,15.0,58.48383735815583
17.171086835680203,5.0,15.0,57.77306929612977
19.307131633516878,3.0,11.0,38.45813380173575
,5.0,5.0,33.82860808792834
14.585077840087909,5.0,20.0,61.374364045702364
17.91158801697433,5.0,16.0,54.46204109011089
16.33084821596823,4.0,16.0,51.778665745391024
19.937604940560316,4.0,17.0,54.95998432811884
18.306512508352185,3.0,17.0,46.36319622484741
13.864975395666256,3.0,10.0,37.81854832952584
32.11295115284741,2.0,11.0,46.71139735452441
28.262703655146154,3.0,16.0,53.132241030872876
18.104902892400073,2.0,,37.39922056463258
23.36210698326805,5.0,14.0,55.20800984009422
24.087325449106476,3.0,15.0,52.0092653503738
27.955429273867384,,17.0,57.99673768083221
17.906974866699606,3.0,6.0,34.816475960892355
27.46053391991213,2.0,17.0,169.65557401111963
19.260473478965324,2.0,13.0,41.5429931834412
15.320687979156933,1.0,7.0,30.090345778712376
25.62068279657249,2.0,10.0,44.89161909067215
28.453792120612142,2.0,,60.982363881326094
34.939544867653424,4.0,10.0,53.227365439697216
16.001373674548933,3.0,20.0,54.74021160798188
25.494598425403943,2.0,12.0,45.67840364521962
19.950993781032334,3.0,17.0,46.43382594721089
25.916793552620156,3.0,8.0,38.180658364012885
14.647552243843748,4.0,19.0,48.573124936876
15.68615112150718,3.0,10.0,32.96944165287927
18.12062588416758,2.0,5.0,24.709575948806204
22.39482022834042,3.0,13.0,48.92542295970408
18.794593667308224,1.0,16.0,
,1.0,,45.38468044970376
27.13447309128957,4.0,11.0,46.847594792725985
24.997887706226777,,15.0,43.87276650321985
30.09393819830434,4.0,17.0,58.98562153269837
24.079133147276714,1.0,5.0,31.842061522393546
15.915516448299165,2.0,,31.476754910552366
28.8168825676917,3.0,16.0,55.37221642666781
18.974218821970013,2.0,9.0,35.646663513330225
26.55209249842785,5.0,8.0,46.72188596541806
29.86867108277553,2.0,9.0,41.21802144343942
24.283440053651997,,11.0,46.119712850941035
14.519205934176751,5.0,13.0,48.104030795979476
17.40893916745104,4.0,5.0,38.798671484507906
28.613722334425677,2.0,9.0,39.39571559917024
21.154386571785917,4.0,7.0,36.053656702230555
22.39786767471083,2.0,7.0,32.93230444544476
25.794122080818045,1.0,15.0,47.97489118910317
25.481614310401618,1.0,6.0,38.40860151159145
23.393999061927303,3.0,,43.140157588768055
20.95665814389767,1.0,18.0,44.178997595580086
20.436657771338215,5.0,10.0,42.93212018790791
26.289494126456717,5.0,7.0,44.784236098767664
24.767847655338965,2.0,5.0,34.002419697754846
20.71349999691105,4.0,11.0,47.20856596701933
27.410561564965704,5.0,6.0,
21.35482942435108,2.0,12.0,38.924329199685786
,4.0,20.0,52.26954333434613
18.205146505483278,1.0,7.0,30.031575344354398
17.10629581845117,,5.0,25.532987211822604
20.637949916981565,4.0,14.0,
28.168621391680965,3.0,13.0,47.99286642245273
17.974524094847457,3.0,9.0,32.21721847504317
22.942378805090513,5.0,,45.788697129020555
,4.0,14.0,45.997398025471526
20.698454793642814,3.0,15.0,42.16565100180196
14.44979394007374,5.0,10.0,42.04863318711421
20.897308854217314,2.0,14.0,
21.03147310097519,2.0,7.0,27.706877956503206
24.701439720178477,4.0,15.0,57.68359500882608
,4.0,19.0,
16.008039375239775,4.0,8.0,39.33396356590873
27.420991220217715,4.0,12.0,52.74021225493737
23.05151520110998,3.0,19.0,52.03077732570526
22.991967585887434,3.0,9.0,40.706863541631776
21.954088233074305,5.0,16.0,55.12082901874354
19.4112127638889,3.0,10.0,37.57860841091941
23.08901169874363,2.0,14.0,50.38037325240902
24.37794217964291,5.0,8.0,
13.265521543272225,3.0,10.0,33.22297242317502
,4.0,7.0,38.05818423746622
20.725265147982054,3.0,14.0,47.76180968737143
23.28085302847139,1.0,16.0,50.701554361869015
27.96655502963563,5.0,5.0,44.382699516104054
18.14129592701609,3.0,10.0,39.38578266073804
19.51019076591079,3.0,18.0,47.995276852951996
19.43732944676725,2.0,17.0,48.77639955727218
17.992362049477293,4.0,20.0,62.20026189006633
20.264067524438687,4.0,5.0,34.429058511060475
25.854011099939857,2.0,14.0,50.09229163370255
16.730822523178272,2.0,16.0,39.15344542867845
24.139071975764516,1.0,7.0,31.776206137074062
,5.0,16.0,48.90754808461749
19.19331001778897,4.0,12.0,46.41088953576309
20.35255349891007,2.0,11.0,38.363204335516265
30.374298364570322,2.0,12.0,51.68713658854122
20.62598847623656,5.0,,50.959781292983
10.993782632745408,2.0,14.0,37.987573199931205
12.005555465693751,1.0,6.0,22.08874077844644
22.170147931733403,5.0,14.0,50.49988510628737
25.068854278949544,1.0,11.0,32.86977105614304
23.877279288136265,3.0,18.0,55.54180242118192
22.837850529004953,4.0,8.0,40.216528203997775
27.811297987528334,2.0,5.0,
19.30204389631434,5.0,15.0,49.160008655573684
26.474552780134125,1.0,7.0,36.28023978341135
13.839925574867912,4.0,9.0,41.277369850102986
17.47526083530967,4.0,18.0,52.26203824151218
12.964793025340919,2.0,14.0,31.38363374422258
,,,46.33349396935649
21.768693913668287,2.0,6.0,30.277407212986407
22.5705074611326,3.0,6.0,33.214094513133226
22.309416764435674,2.0,12.0,41.21874105575317
17.36223334594136,1.0,18.0,46.87969917988624
21.048795777933922,4.0,,46.608360655609
14.512766656971257,,14.0,46.70248974187816
28.81614487566125,4.0,17.0,59.90612268053038
20.481869635509995,2.0,17.0,47.6138875405634
19.555569404781544,5.0,5.0,41.41991158860852
29.944701642220416,2.0,18.0,56.11680383928675
15.788767332253855,1.0,6.0,26.929322788845063
16.372064429840155,2.0,19.0,
16.518898375657173,4.0,8.0,38.89395455906312
21.66064309150259,3.0,16.0,49.53196803752705
24.158158148187987,1.0,7.0,33.3400374887867
25.69837734058917,3.0,5.0,
34.85997658747485,1.0,8.0,44.915099511700014
10.75283772899618,1.0,15.0,35.541711382946275
25.043677945622086,4.0,17.0,55.00203749797489
19.214347137138844,2.0,15.0,49.33192470167182
19.067924255556132,4.0,6.0,36.33285987033743
18.90113935873061,4.0,14.0,50.8672809800366
17.456151645960134,4.0,9.0,32.29505763503417
,3.0,5.0,43.24827823748317
,1.0,18.0,53.26511665742841
22.115979892786875,5.0,20.0,63.394662236157075
28.755078762435,2.0,12.0,40.234335305248536
14.437355173505622,4.0,14.0,42.383322245976245
15.346474343345369,1.0,20.0,42.2059508974842
11.110161339026561,2.0,6.0,27.37670297298386
18.50292729938356,5.0,15.0,48.692213370514025
22.808492633523766,5.0,7.0,45.40926697505537
22.51429288966167,4.0,7.0,39.64256448028712
,5.0,8.0,48.446221200800984
14.944715844669592,5.0,11.0,44.14249300328829
26.01577371307011,2.0,17.0,50.376114320285645
23.19813759119499,2.0,13.0,
25.665271407329993,4.0,7.0,41.707134590393295
12.53618911204974,1.0,5.0,11.252964633845295
23.55745429398895,4.0,19.0,64.65753239892307
16.061173800412366,3.0,15.0,48.29061661789081
20.013383737243192,5.0,14.0,52.21477290300891
24.671824493181916,1.0,19.0,54.056314639641435
22.455468031279565,2.0,5.0,31.355614116210695
17.742300101103407,3.0,16.0,48.5027832854762
22.03136578092209,3.0,15.0,52.085803853000144
,5.0,10.0,40.75850751511561
27.75133697949148,2.0,9.0,44.02295669287453
20.973579902518743,1.0,14.0,35.38874132889545
27.59274972127663,2.0,11.0,45.21791893985713
19.367341564519784,5.0,11.0,46.950662076213355
19.382120057967086,3.0,7.0,33.985221075046766
18.17906606681077,5.0,11.0,45.4231403427214
26.38086965846538,4.0,13.0,51.87890768766841
18.452844213357622,3.0,12.0,45.08627041110996
25.222977162075882,5.0,7.0,
20.08773801165355,1.0,14.0,48.53409931777473
12.120183500541902,1.0,9.0,23.377597671579395
19.14842966106767,,17.0,45.482854344317516
16.104458928185757,4.0,17.0,53.06813612875175
22.16951361841169,2.0,18.0,49.566865690580116
16.047961321627547,1.0,,30.19781674804041
26.629875503573082,4.0,6.0,40.949317445841146
21.544620698234866,1.0,18.0,43.27252896799264
21.112020026206306,4.0,18.0,53.41902130195807
,1.0,11.0,40.88501638532629
26.819534670379312,2.0,15.0,57.72571626884618
21.89950624115174,5.0,14.0,58.72630420627941
,1.0,14.0,
13.130151919439353,5.0,11.0,44.841110729252506
18.5697512148241,1.0,15.0,39.264939497963226
18.913938766760193,2.0,16.0,42.52099910596964
22.535287264961482,5.0,18.0,59.78010333100409
20.274265594309863,4.0,17.0,47.15494515931859
25.43966486025714,1.0,12.0,36.30961990651077
18.935083643646553,1.0,,28.38727021811836
,4.0,12.0,51.46362279400707
27.919937215984447,2.0,18.0,47.86591170888943
23.709126069774833,3.0,5.0,39.83934665176511
21.699812291557176,1.0,7.0,34.33570516733049
18.990277790324114,4.0,20.0,56.14632599071221
18.833843016425114,3.0,,44.932046277153574
17.746933735240262,1.0,8.0,
19.294965671085503,5.0,14.0,
25.77832919372157,4.0,17.0,
20.890558643538657,5.0,13.0,49.31124133405298
15.251134653093844,2.0,5.0,24.470502916872544
30.840846465298917,3.0,12.0,53.770600864924376
23.599825955725816,4.0,7.0,43.005314002241725
14.965282997434153,1.0,15.0,40.957959143036625
19.79075536379588,1.0,11.0,30.998152057061063
,3.0,,37.378423104678376
30.522960466486886,5.0,17.0,67.07622564871387
16.459437708705654,5.0,11.0,43.94095380954367
26.880203596779733,4.0,11.0,57.150183739588165
28.997432134861715,4.0,,52.10402016978954
18.85672847462715,5.0,6.0,38.916781357875955
20.612431905698834,4.0,20.0,60.68277656086899
16.81845376313115,5.0,12.0,49.0452608771562
20.982694294598474,3.0,20.0,55.050049775387
21.817050128285345,,9.0,42.21207614101789
25.298249990411854,5.0,14.0,58.334747836033294
27.450917355102234,4.0,13.0,54.853608595037166
18.259519676891763,1.0,12.0,35.88392031070098
12.163374678870028,1.0,7.0,17.650945175147882
21.89377610361879,2.0,7.0,34.45818640191664
23.467687649843203,5.0,15.0,61.11996283997146
23.24708843842521,2.0,,50.36600526309093
20.36663376245478,5.0,14.0,49.96606841384126
,4.0,12.0,195.76554032387992
29.577224041761237,5.0,13.0,61.038106387750844
23.908670844812548,1.0,6.0,29.747632568787203
20.133157874984576,4.0,7.0,42.61223666916653
19.49901091452002,1.0,18.0,49.53622021628374
21.150738211611348,4.0,18.0,55.47434132405323
30.183699809153197,5.0,12.0,58.12204717667038
,5.0,6.0,42.21638584145403
21.90102827739646,1.0,12.0,34.92026242783464
19.588432145318485,3.0,9.0,43.29026329340614
27.494916787209824,5.0,10.0,53.4929938655964
31.799186273723375,3.0,18.0,61.89845265415925
24.25306524715694,4.0,14.0,55.36191049581038
22.413864518927127,3.0,19.0,56.346168440533184
22.183914165871172,1.0,16.0,41.48399601885028
10.07846605607127,2.0,8.0,23.646171117064878
25.725754321424088,2.0,7.0,30.643566456614536
22.670832079979217,1.0,12.0,39.334874105322555
24.141710253303625,2.0,13.0,46.470848957404016
18.442689029581476,,19.0,45.69166650864614
20.07771560511454,5.0,20.0,
19.944875317484136,3.0,17.0,48.97069354571368
27.108114920365196,2.0,20.0,56.57999682149962
,5.0,19.0,62.18710572940913
32.413301610548984,2.0,12.0,54.22610639550405
24.154312095075188,4.0,,42.61433064056086
15.621586700021343,1.0,5.0,22.760804339521762
21.357268533740214,1.0,9.0,31.773499966659276
18.74162438921792,5.0,16.0,53.211250332441445
11.028087650899879,4.0,11.0,39.848710019025326
29.99735470056895,3.0,,49.499358101944914
25.51571271110002,4.0,18.0,152.8457113038383
24.666036589496564,4.0,15.0,60.206927058245284
22.827018301498523,3.0,6.0,34.91090043653394
15.089912156537812,3.0,16.0,44.42087860387007
19.581914302222817,4.0,15.0,49.4472513540671
26.208903873920065,2.0,18.0,61.128095822936956
16.743899851087487,2.0,8.0,29.89478652224368
9.341153418745932,4.0,11.0,40.38282742447613
20.86446996109537,2.0,9.0,36.08386218162966
21.291212229862307,3.0,5.0,34.043777727037416
22.677817082073545,3.0,17.0,55.127216424175614
25.64259321757268,2.0,18.0,52.39594518553966
25.188029061156044,3.0,6.0,41.09798794763688
23.293849026219608,1.0,20.0,50.80465645199546
27.977656940433548,3.0,9.0,41.67652223394866
14.405151095933427,4.0,10.0,41.57420333156551
24.522909072386952,5.0,5.0,43.949284635979154
25.132691816684712,2.0,16.0,
15.802188569598801,2.0,7.0,32.6000187242146
14.485646956588052,3.0,10.0,32.63539200944067
18.27028936762199,3.0,,39.884892026040596
18.69229278742354,5.0,11.0,41.375720749530515
25.767097317512153,5.0,14.0,55.445840692421385
18.927306081544526,4.0,16.0,48.615204133663276
17.71825740859398,1.0,18.0,40.3967937939517
18.941831316527203,4.0,18.0,54.227000706934945
27.59316167077106,,7.0,39.57069384540324
22.06521687188476,,20.0,58.49655397017944
21.10374487321544,4.0,5.0,36.388037035854566
21.449972506494742,3.0,17.0,52.95256488647788
28.460301671632614,3.0,11.0,44.89890308704426
18.25414136698379,4.0,16.0,47.96252893349781
28.57754145470052,4.0,15.0,57.30858121014437
23.05248149460752,5.0,7.0,41.31366583636412
21.197903090123262,1.0,9.0,33.47495568632722
34.50450248967141,5.0,8.0,52.6535774173615
16.721802551007016,1.0,16.0,39.9018611456785
20.23157120216497,4.0,19.0,51.69191801708784
15.837843804179998,1.0,5.0,18.033823626041023
26.762309852680847,,16.0,49.258762057635316
30.445944668258395,5.0,11.0,51.876467640109546
30.349613907023194,5.0,18.0,58.40655965443846
28.11974376573002,5.0,,64.44351232678498
21.01189766102017,3.0,8.0,40.72351015501784
,3.0,20.0,57.76462302205252
13.644151137529676,4.0,20.0,52.48223847865209
32.17936767590896,4.0,5.0,44.74937836133121
24.34489039074234,3.0,15.0,
19.540215475652584,5.0,10.0,
28.64028444493484,3.0,8.0,38.38444537832996
17.136177416199995,1.0,17.0,45.77136460262736
24.03311017111337,5.0,,46.269530955408456
21.136854328545827,3.0,19.0,54.268144751972294
25.193385699401503,4.0,6.0,40.20463294266163
21.68213230406939,,20.0,58.12661726513973
14.74536054444388,2.0,5.0,24.94207047679951
22.37788186335019,3.0,,35.93415254453958
27.24432070937681,5.0,14.0,56.788562329403426
21.853917970730073,3.0,9.0,40.17784073093666
25.87557560794543,4.0,16.0,53.24242719641505
16.772352571629735,1.0,13.0,40.16056575692658
21.86869603365074,2.0,18.0,48.67368917773318
18.877447724557115,5.0,19.0,56.21643003538522
25.734904200523548,4.0,11.0,47.95415974901788
22.15745781130998,2.0,8.0,38.45344329452379
25.450368381683063,3.0,12.0,46.554772521847696
27.43855213078933,2.0,16.0,55.443468071800694
25.45809287560694,1.0,8.0,34.37746640848242
23.365592171468222,2.0,,35.42999173057015
17.008938707442972,2.0,16.0,
21.986069446665493,3.0,5.0,32.03053783571133
19.334547989920836,3.0,18.0,53.41338120467992
20.279680216478866,5.0,10.0,44.84883586493481
20.127329246248745,3.0,20.0,51.56029538932816
17.10037212608878,2.0,14.0,36.33758771303004
12.21330705433005,1.0,9.0,20.775923045979
18.659284758361167,3.0,18.0,58.88830899334773
22.966897259620794,5.0,6.0,40.125420769941755
15.25911477286255,5.0,5.0,36.03549063767651
,2.0,,45.54253534115772
31.501342121554824,3.0,10.0,52.883994687705226
27.115282776261196,,15.0,50.619880382917
30.217707545602646,5.0,6.0,53.78637814284504
23.95563938466363,3.0,13.0,53.58033297915345
27.83754911493223,2.0,13.0,44.423777169238356
18.380176347661063,1.0,5.0,28.921258897262405
18.77829866489008,2.0,19.0,55.1548462765209
8.304298969312637,3.0,9.0,
27.930727370211493,2.0,12.0,41.88317261886009
29.70161989909943,4.0,8.0,41.4829208577123
19.23411377326365,4.0,7.0,35.06817727242388
20.730241468013823,3.0,9.0,36.06754383291331
18.230689431545194,3.0,9.0,36.082578860275625
23.91326775738746,1.0,12.0,36.300585520441345
27.624662726516206,2.0,20.0,60.174931191208614
13.286140130594795,,10.0,28.720332866916646
24.047192653211262,3.0,19.0,58.01092156681465
20.616641141404273,3.0,,37.58207761104987
22.566971959833445,5.0,15.0,56.34283858747182
24.294970008371454,1.0,5.0,29.264348551894738
21.058987806135896,3.0,17.0,48.88316611970104
21.482065732971098,4.0,7.0,42.378196821945245
20.930624162226806,,6.0,41.555855907625244
26.85158100894141,2.0,8.0,40.13759576660789
24.093799800637484,5.0,,42.959321600922316
23.102917688686805,2.0,19.0,53.88300560130211
15.645241394538587,4.0,19.0,50.671319875541776
20.107101283934227,2.0,13.0,42.515707751459686
26.49334580169587,1.0,19.0,51.90030905812487
22.188482865619616,2.0,9.0,39.3974484507946
25.29765734794569,2.0,8.0,34.25267102057615
30.832559001638167,5.0,20.0,69.80875982291238
27.193030346044083,4.0,14.0,56.86285694180373
22.46579168849871,2.0,13.0,43.69634418638892
19.445054149021363,1.0,20.0,44.289068567888116
9.232252019720509,5.0,8.0,32.15219055859304
21.158075387635737,4.0,10.0,47.72815494093306
20.369937520915755,4.0,18.0,55.083628228939524
23.95183097197688,3.0,14.0,46.70360118726083
21.230473865126562,,5.0,31.247090956376812
20.39807470281603,5.0,19.0,64.46746622751589
13.103005347463897,5.0,17.0,47.446134171831
17.30016085424967,1.0,6.0,24.33119741728442
24.383255204002786,4.0,19.0,58.973492940316405
30.57953815566347,2.0,8.0,44.06325312803812
21.512373081271882,1.0,13.0,39.16879274148437
23.63905536787062,5.0,10.0,49.2785347194198
26.762390784764026,1.0,,38.971801834483784
17.945530318998753,4.0,15.0,55.45609837560126
23.83407021642721,3.0,13.0,49.28780111781721
18.297549468339206,3.0,16.0,46.757214107321424
26.324122192455057,2.0,8.0,38.225741798726176
22.757015239758662,2.0,7.0,36.12503966273423
23.4922590699072,4.0,11.0,44.428353839723854
18.087007012907055,2.0,16.0,45.27999842877952
25.535161798053924,3.0,19.0,58.40595989064233
32.42356460615508,4.0,11.0,51.84499450466603
16.96044152285897,4.0,13.0,38.124618787720124
20.30120496176238,4.0,19.0,51.53007287045996
23.15803737084046,1.0,10.0,35.837878760329716
25.93203105997908,2.0,6.0,38.466681762329486
19.202268573552654,5.0,10.0,44.014175147771724
7.834848549286299,3.0,19.0,46.36588496977736
28.795947470820124,2.0,12.0,45.936744401960084
25.802530597920715,3.0,10.0,41.48868992836294
13.285262347566675,,13.0,
18.96215604110222,5.0,19.0,55.88999866797808
29.84091214763663,3.0,20.0,63.29494098465853
29.23898209228933,5.0,8.0,50.25437536264002
26.693200113394724,3.0,7.0,40.11005240489066
21.119437830200688,1.0,15.0,41.775876102984626
22.41493709406255,1.0,9.0,37.74707234174745
21.345370974369366,,7.0,42.215022899193514
27.641198916344187,3.0,15.0,51.39948878475014
17.62078796752445,5.0,16.0,52.5322992447067
17.971001725578976,4.0,6.0,31.712715335663027
27.05137293418008,3.0,6.0,39.59747084163486
21.778192722442192,2.0,8.0,34.47782910153731
28.89233677726904,2.0,7.0,40.257868509386455
18.64243896509727,2.0,13.0,43.048860629577575
21.726108198305873,1.0,18.0,43.751845598265625
,5.0,11.0,44.7726897392989
22.036813407117837,1.0,10.0,34.79849824033132
14.607265315006005,2.0,20.0,48.16216331286149
19.561832895225187,3.0,14.0,49.85075962157921
,2.0,,45.903512199339744
25.46961616595629,3.0,16.0,55.20325800757437
25.58294669879826,5.0,12.0,58.48295046748683
13.348686347578274,4.0,13.0,39.64110169405659
28.669428727502865,3.0,7.0,
34.48707563209927,1.0,16.0,55.005272549091934
,2.0,20.0,49.89537281101652
18.794428698876775,2.0,14.0,43.77304035388878
36.121652955015236,2.0,11.0,54.765457839788425
15.405157508487447,3.0,,38.82011152053247
22.10053233434549,5.0,5.0,39.31150360626494
22.898111363159618,3.0,14.0,43.07759237050127
28.725738102262074,1.0,13.0,48.636565428788174
23.79869487563394,2.0,18.0,54.63504144277308
19.506830521057744,3.0,11.0,38.238112867911724
17.24407814806022,2.0,14.0,38.26811888930565
20.290890898769323,,18.0,45.03945079164226
16.96536319527428,4.0,8.0,41.44829091782352
22.239126598923416,4.0,17.0,55.07480969130689
19.179019100697566,4.0,19.0,56.29853673171405
14.529811033551248,2.0,15.0,40.57958164509208
28.27572894187452,3.0,16.0,59.73864000523885
19.511637382854804,2.0,10.0,35.48996201040728
,5.0,15.0,49.62043252362966
21.158704327562294,,15.0,51.95006557096248
22.341857829838293,1.0,10.0,
13.267666372104832,4.0,10.0,34.48128339863927
23.658238335628813,3.0,19.0,50.58803561514783
16.764212156548677,3.0,6.0,31.389764612334982
30.555144045953938,4.0,9.0,51.8842394767516
24.619802560383675,1.0,11.0,40.141074187483134
20.000500049453418,2.0,10.0,35.164190853855445
18.27416114841325,2.0,7.0,36.711123198294715
21.47516146218188,3.0,15.0,45.47431347895765
25.063953707916447,4.0,16.0,51.9598078778055
21.872529357074,5.0,9.0,49.46148464593522
20.914205964315716,1.0,17.0,43.97046673396974
22.29185145408948,2.0,20.0,58.929184952824464
18.980705343815227,1.0,12.0,35.43589268084743
20.28397036578481,1.0,15.0,40.56285053893522
11.57103780547498,1.0,9.0,27.246730458485967
26.868631154261838,4.0,16.0,60.059907270167095
23.49398890160881,4.0,14.0,58.276851471021914
18.132720779832848,4.0,,39.59219801201044
31.493674906776192,3.0,13.0,56.90817387553823
22.43508240196193,4.0,15.0,50.711228022216815
16.819282140124017,3.0,7.0,35.8320803346405
26.283687107352293,2.0,6.0,37.90374284700229
23.990241082546312,2.0,10.0,38.447951064245274
23.972899927421096,,12.0,39.05158342645601
19.87122197674205,2.0,10.0,34.18819060008925
,2.0,5.0,31.352217569897324
20.691208548894526,4.0,12.0,45.96978842714587
24.779707258229212,5.0,5.0,44.56142763353773
12.475277729946805,4.0,13.0,44.32092513353325
,5.0,12.0,54.110957322170414
30.610775489040975,4.0,10.0,52.767970702272635
18.164662722998496,2.0,19.0,161.84789060493745
18.980808512534068,1.0,6.0,24.48197314563586
19.760193307750125,5.0,17.0,55.62064167554366
15.925969320556783,1.0,13.0,38.452913559070986
10.95859611885874,2.0,12.0,34.631857444813015
20.847068007381935,5.0,17.0,54.90047415986112
22.679297120408286,1.0,8.0,29.8025309679052
21.737474657306738,4.0,20.0,57.487014943943755
21.275607190260565,2.0,6.0,28.30914111761451
22.215204354251938,4.0,17.0,54.91324790281882
,4.0,18.0,62.02616165660527
21.047769070353915,2.0,19.0,52.22593418816176
19.129587114563652,5.0,10.0,43.878276442168854
20.594372575559568,3.0,5.0,33.060022999184355
24.896733798783877,3.0,11.0,41.498233607063554
29.060134392716247,2.0,5.0,34.69077473609755
18.85928130415411,,19.0,53.52056443683986
22.494668935144418,1.0,,53.245082393061374
23.6917872096798,5.0,10.0,52.9945088636998
17.037109966355885,4.0,9.0,35.20404046567185
22.10208583606459,4.0,16.0,56.21478490464002
14.671630713289524,2.0,20.0,
13.154748481303006,4.0,14.0,44.13376814834163
23.833732039461285,1.0,18.0,161.54483461837464
20.080626293346086,1.0,7.0,28.10842215412477
23.011402038106095,2.0,10.0,40.99285928086084
21.91052511495825,4.0,8.0,43.833692085169
17.117999756681012,3.0,18.0,47.609740747861665
21.773728490178318,3.0,16.0,44.14018138759929
15.834493474925724,5.0,10.0,38.679549679464344
28.954861790007,2.0,8.0,41.928755631362996
15.220148275700181,5.0,19.0,58.36493380995202
21.02107364515709,3.0,5.0,34.94019831474728
16.78864205976376,3.0,9.0,37.517946097438895
24.852105866803978,3.0,,47.884706114656325
20.342843143592486,5.0,10.0,43.79466840620569
19.40666640189395,2.0,14.0,42.44216849673731
26.266007725257772,1.0,13.0,45.39702589648968
22.14715295838776,1.0,8.0,34.13127656517209
